product name, amount in pack, unit, cal, price
ingredient638, 150, g, 20.2, 9.69
ingredient639, 50, g, 18.4, 16.39
ingredient640, 100, ml, 624.4, 4.29
ingredient641, 4, pcs, 73.3, 1.69
ingredient642, 300, g, 159.7, 11.79
ingredient643, 9, pcs, 26.9, 5.29
ingredient644, 400, g, 300.1, 15.19
ingredient645, 100, ml, 727.7, 11.99
ingredient646, 50, g, 712.0, 9.09
ingredient647, 8, pcs, 85.2, 1.69
ingredient648, 150, g, 342.9, 15.39
ingredient649, 400, ml, 83.1, 0.59
ingredient650, 400, g, 311.3, 13.89
ingredient651, 100, g, 769.3, 7.19
ingredient652, 150, g, 752.3, 12.59
ingredient653, 4, pcs, 39.2, 12.59
ingredient654, 350, g, 174.9, 18.49
ingredient655, 300, g, 760.2, 18.09
ingredient656, 500, g, 274.5, 15.69
ingredient657, 200, ml, 384.4, 3.89
ingredient658, 500, ml, 182.4, 15.99
ingredient659, 2, pcs, 53.1, 14.59
ingredient660, 100, g, 44.9, 11.49
ingredient661, 4, pcs, 51.6, 1.29
ingredient662, 350, g, 755.5, 18.59
ingredient663, 50, g, 112.3, 9.29
ingredient664, 100, ml, 620.7, 14.49
ingredient665, 200, ml, 203.6, 16.19
ingredient666, 400, ml, 352.7, 15.69
ingredient667, 500, ml, 12.3, 2.49
ingredient668, 550, g, 682.3, 9.59
ingredient669, 500, g, 629.9, 17.99
ingredient670, 500, ml, 232.8, 6.29
ingredient671, 200, g, 219.5, 12.19
ingredient672, 1000, ml, 157.5, 17.19
ingredient673, 11, pcs, 127.9, 2.49
ingredient674, 300, g, 303.4, 3.69
ingredient675, 800, ml, 30.7, 3.09
ingredient676, 1100, ml, 315.4, 3.59
ingredient677, 5, pcs, 96.7, 2.09
ingredient678, 550, g, 349.1, 17.39
ingredient679, 900, ml, 491.5, 5.99
ingredient680, 500, ml, 406.7, 6.69
ingredient681, 600, ml, 231.6, 18.19
ingredient682, 350, g, 320.2, 17.59
ingredient683, 5, pcs, 62.2, 4.19
ingredient684, 200, ml, 487.4, 12.19
ingredient685, 400, g, 282.8, 2.19
ingredient686, 600, ml, 269.6, 6.99
ingredient687, 200, g, 639.1, 3.99
ingredient688, 400, ml, 531.0, 16.99
ingredient689, 550, g, 659.6, 2.29
ingredient690, 1100, ml, 75.0, 1.99
ingredient691, 5, pcs, 87.6, 10.69
ingredient692, 1000, ml, 111.7, 1.79
ingredient693, 100, g, 424.4, 5.09
ingredient694, 300, g, 344.8, 12.09
ingredient695, 250, g, 795.9, 9.79
ingredient696, 200, g, 127.0, 3.59
ingredient697, 200, ml, 136.3, 3.89
ingredient698, 900, ml, 99.9, 12.29
ingredient699, 500, ml, 470.9, 4.29
ingredient700, 400, ml, 561.1, 6.99
ingredient701, 10, pcs, 146.8, 2.69
ingredient702, 50, g, 203.8, 10.69
ingredient703, 300, g, 185.9, 5.69
ingredient704, 300, g, 547.3, 6.59
ingredient705, 200, ml, 78.9, 2.39
ingredient706, 550, g, 291.6, 5.19
ingredient707, 550, g, 173.6, 9.19
ingredient708, 500, ml, 464.0, 14.09
ingredient709, 10, pcs, 70.9, 9.99
ingredient710, 450, g, 454.4, 6.19
ingredient711, 400, ml, 613.9, 3.19
ingredient712, 400, g, 479.8, 4.49
ingredient713, 600, ml, 334.6, 16.59
ingredient714, 1000, ml, 111.2, 11.89
ingredient715, 200, ml, 546.3, 16.99
ingredient716, 50, g, 428.7, 10.59
ingredient717, 1000, ml, 98.0, 10.39
ingredient718, 500, ml, 784.1, 15.59
ingredient719, 10, pcs, 139.0, 5.49
ingredient720, 150, g, 463.6, 4.59
ingredient721, 1100, ml, 513.0, 0.99
ingredient722, 700, ml, 342.9, 10.99
ingredient723, 150, g, 43.6, 16.19
ingredient724, 500, ml, 595.3, 6.19
ingredient725, 100, ml, 237.0, 10.49
ingredient726, 500, ml, 331.4, 2.69
ingredient727, 2, pcs, 152.1, 12.69
ingredient728, 150, g, 418.8, 3.19
ingredient729, 200, g, 492.2, 17.09
ingredient730, 1000, ml, 451.3, 8.99
ingredient731, 200, g, 113.2, 15.29
ingredient732, 450, g, 69.7, 12.79
ingredient733, 1, pcs, 37.9, 5.29
ingredient734, 450, g, 506.0, 9.09
ingredient735, 450, g, 93.5, 6.89
ingredient736, 100, ml, 416.7, 12.89
ingredient737, 200, g, 177.7, 19.39
ingredient738, 100, g, 202.5, 10.79
ingredient739, 2, pcs, 96.3, 3.99
ingredient740, 500, ml, 172.6, 18.79
ingredient741, 200, ml, 357.0, 9.49
ingredient742, 600, ml, 262.0, 16.49
ingredient743, 5, pcs, 73.1, 2.79
ingredient744, 1100, ml, 495.0, 4.49
ingredient745, 50, g, 578.1, 10.49
ingredient746, 400, g, 436.8, 17.99
ingredient747, 150, g, 764.7, 17.99
ingredient748, 200, g, 324.0, 0.99
ingredient749, 450, g, 255.9, 1.39
ingredient750, 550, g, 280.7, 1.09
ingredient751, 2, pcs, 139.4, 2.09
ingredient752, 350, g, 758.4, 15.89
ingredient753, 300, ml, 763.8, 15.09
ingredient754, 900, ml, 452.4, 18.39
ingredient755, 250, g, 590.5, 4.09
ingredient756, 100, ml, 503.0, 18.59
ingredient757, 10, pcs, 85.9, 2.49
ingredient758, 450, g, 786.5, 1.19
ingredient759, 600, ml, 108.8, 13.09
ingredient760, 50, g, 536.6, 4.19
ingredient761, 10, pcs, 54.3, 5.09
ingredient762, 600, ml, 91.3, 19.89
ingredient763, 100, g, 105.8, 3.39
ingredient764, 550, g, 316.2, 5.69
ingredient765, 800, ml, 351.0, 0.69
ingredient766, 300, ml, 30.1, 2.29
ingredient767, 550, g, 173.9, 11.99
ingredient768, 800, ml, 412.8, 8.59
ingredient769, 4, pcs, 120.5, 11.89
ingredient770, 200, ml, 201.8, 10.79
ingredient771, 700, ml, 240.2, 2.49
ingredient772, 900, ml, 83.7, 3.79
ingredient773, 7, pcs, 138.1, 17.39
ingredient774, 100, g, 10.5, 12.99
ingredient775, 200, g, 329.1, 14.59
ingredient776, 450, g, 754.2, 5.39
ingredient777, 100, ml, 478.4, 11.69
ingredient778, 350, g, 335.0, 12.19
ingredient779, 100, g, 227.2, 15.89
ingredient780, 200, g, 21.3, 3.09
ingredient781, 100, ml, 644.6, 11.89
ingredient782, 500, g, 409.6, 3.49
ingredient783, 100, g, 176.1, 9.69
ingredient784, 700, ml, 746.6, 16.59
ingredient785, 100, g, 426.0, 1.99
ingredient786, 450, g, 275.1, 6.89
ingredient787, 3, pcs, 11.6, 16.69
ingredient788, 500, g, 628.9, 12.59
ingredient789, 700, ml, 187.9, 13.39
ingredient790, 250, g, 182.5, 16.99
ingredient791, 250, g, 463.1, 14.69
ingredient792, 300, ml, 631.2, 4.59
ingredient793, 50, g, 98.7, 4.39
ingredient794, 450, g, 797.1, 11.69
ingredient795, 200, ml, 317.3, 2.49
ingredient796, 700, ml, 28.4, 16.29
ingredient797, 7, pcs, 47.0, 4.89
ingredient798, 400, g, 604.2, 14.49
ingredient799, 500, ml, 675.4, 9.59
ingredient800, 400, ml, 350.0, 15.69
ingredient801, 400, ml, 552.1, 9.49
ingredient802, 700, ml, 612.2, 7.19
ingredient803, 150, g, 135.0, 12.09
ingredient804, 100, g, 780.1, 8.19
ingredient805, 550, g, 708.5, 18.29
ingredient806, 800, ml, 767.8, 12.99
ingredient807, 300, ml, 388.0, 12.59
ingredient808, 200, ml, 337.7, 0.99
ingredient809, 5, pcs, 120.1, 16.79
ingredient810, 550, g, 707.7, 12.89
ingredient811, 2, pcs, 106.1, 1.19
ingredient812, 500, g, 290.3, 16.79
ingredient813, 200, ml, 620.5, 14.59
ingredient814, 900, ml, 686.9, 5.79
ingredient815, 100, ml, 382.6, 6.29
ingredient816, 250, g, 494.1, 17.19
ingredient817, 200, ml, 105.1, 10.99
ingredient818, 50, g, 263.2, 19.69
ingredient819, 1000, ml, 336.6, 7.69
ingredient820, 500, ml, 702.6, 16.79
ingredient821, 11, pcs, 104.0, 3.79
ingredient822, 600, ml, 11.8, 9.69
ingredient823, 7, pcs, 5.9, 17.89
ingredient824, 800, ml, 146.1, 4.19
ingredient825, 300, g, 111.4, 6.99
ingredient826, 200, ml, 577.3, 5.19
ingredient827, 4, pcs, 135.1, 7.49
ingredient828, 250, g, 581.6, 4.59
ingredient829, 1, pcs, 74.5, 18.59
ingredient830, 300, ml, 623.0, 9.59
ingredient831, 550, g, 29.8, 15.79
ingredient832, 100, ml, 475.4, 9.49
ingredient833, 700, ml, 297.6, 10.69
ingredient834, 1100, ml, 520.2, 3.89
ingredient835, 500, ml, 292.3, 14.69
ingredient836, 50, g, 611.3, 4.89
ingredient837, 400, g, 304.9, 15.59
ingredient838, 700, ml, 389.1, 18.49
ingredient839, 9, pcs, 26.9, 18.79
ingredient840, 200, ml, 713.3, 6.09
ingredient841, 1, pcs, 5.8, 9.59
ingredient842, 200, g, 757.5, 19.19
ingredient843, 1100, ml, 348.8, 12.79
ingredient844, 800, ml, 198.9, 5.89
ingredient845, 150, g, 159.4, 2.79
ingredient846, 150, g, 52.3, 17.59
ingredient847, 800, ml, 780.9, 6.09
ingredient848, 350, g, 559.8, 6.49
ingredient849, 500, ml, 475.2, 2.69
ingredient850, 300, ml, 501.6, 12.79
ingredient851, 300, ml, 703.7, 18.69
ingredient852, 50, g, 541.6, 1.09
ingredient853, 10, pcs, 35.5, 5.09
ingredient854, 200, ml, 783.2, 15.69
ingredient855, 300, g, 229.1, 17.09
ingredient856, 800, ml, 223.4, 3.19
ingredient857, 1, pcs, 154.6, 16.59
ingredient858, 300, g, 134.1, 13.69
ingredient859, 4, pcs, 55.7, 9.59
ingredient860, 250, g, 153.9, 17.59
ingredient861, 200, ml, 795.9, 19.39
ingredient862, 550, g, 640.1, 6.29
ingredient863, 1, pcs, 51.2, 14.29
ingredient864, 50, g, 384.9, 7.29
ingredient865, 1100, ml, 274.5, 19.29
ingredient866, 400, ml, 293.9, 2.09
ingredient867, 400, g, 400.7, 11.99
ingredient868, 500, ml, 120.3, 2.69
ingredient869, 800, ml, 293.5, 6.89
ingredient870, 800, ml, 420.3, 15.09
ingredient871, 200, g, 48.3, 1.59
ingredient872, 800, ml, 231.0, 1.29
ingredient873, 500, g, 447.8, 13.59
ingredient874, 900, ml, 653.6, 13.29
ingredient875, 300, g, 465.1, 16.79
ingredient876, 900, ml, 714.4, 11.79
ingredient877, 4, pcs, 32.6, 14.19
ingredient878, 550, g, 366.0, 9.79
ingredient879, 100, ml, 568.5, 16.59
ingredient880, 250, g, 400.7, 12.99
ingredient881, 4, pcs, 98.6, 19.19
ingredient882, 300, ml, 787.0, 10.99
ingredient883, 1, pcs, 124.5, 16.49
ingredient884, 300, g, 700.3, 15.59
ingredient885, 150, g, 702.9, 13.89
ingredient886, 100, g, 99.6, 4.19
ingredient887, 3, pcs, 81.8, 18.59
ingredient888, 200, ml, 199.6, 6.69
ingredient889, 1000, ml, 358.1, 18.39
ingredient890, 400, g, 734.9, 4.99
ingredient891, 300, ml, 789.0, 13.99
ingredient892, 600, ml, 23.4, 3.19
ingredient893, 200, g, 798.4, 14.99
ingredient894, 250, g, 436.5, 12.59
ingredient895, 200, ml, 484.1, 10.49
ingredient896, 400, g, 89.0, 15.59
ingredient897, 1000, ml, 672.5, 5.89
ingredient898, 1100, ml, 782.0, 3.69
ingredient899, 2, pcs, 157.1, 13.39
ingredient900, 100, ml, 96.8, 8.99
ingredient901, 400, ml, 304.0, 10.09
ingredient902, 450, g, 722.6, 7.49
ingredient903, 50, g, 55.4, 1.39
ingredient904, 900, ml, 148.9, 17.09
ingredient905, 400, g, 304.1, 17.89
ingredient906, 550, g, 775.3, 1.79
ingredient907, 9, pcs, 91.3, 16.39
ingredient908, 200, ml, 618.1, 14.29
ingredient909, 450, g, 167.6, 8.19
ingredient910, 900, ml, 469.4, 16.19
ingredient911, 1, pcs, 115.5, 3.49
ingredient912, 800, ml, 616.2, 11.89
ingredient913, 100, ml, 500.7, 1.99
ingredient914, 450, g, 54.8, 6.29
ingredient915, 100, ml, 81.1, 13.89
ingredient916, 50, g, 680.3, 15.39
ingredient917, 800, ml, 696.9, 0.69
ingredient918, 50, g, 256.4, 2.19
ingredient919, 8, pcs, 83.3, 1.39
ingredient920, 450, g, 472.1, 12.29
ingredient921, 200, g, 80.9, 17.99
ingredient922, 200, ml, 503.9, 18.49
ingredient923, 400, ml, 634.9, 3.79
ingredient924, 900, ml, 561.5, 7.49
ingredient925, 900, ml, 309.6, 16.29
ingredient926, 800, ml, 196.8, 19.99
ingredient927, 400, g, 640.8, 17.59
ingredient928, 400, ml, 83.0, 12.99
ingredient929, 10, pcs, 42.6, 1.29
ingredient930, 100, g, 291.1, 16.29
ingredient931, 900, ml, 506.3, 7.49
ingredient932, 100, g, 680.3, 17.19
ingredient933, 100, ml, 88.1, 18.59
ingredient934, 1000, ml, 679.5, 14.09
ingredient935, 600, ml, 125.5, 18.09
ingredient936, 200, g, 198.6, 19.89
ingredient937, 2, pcs, 103.1, 0.59
ingredient938, 900, ml, 178.9, 1.29
ingredient939, 500, ml, 481.4, 16.89
ingredient940, 150, g, 450.8, 0.89
ingredient941, 1, pcs, 139.6, 11.89
ingredient942, 1100, ml, 332.5, 4.49
ingredient943, 200, g, 427.7, 16.29
ingredient944, 800, ml, 119.7, 12.49
ingredient945, 200, ml, 323.7, 8.49
ingredient946, 150, g, 332.2, 0.89
ingredient947, 3, pcs, 128.2, 9.39
ingredient948, 450, g, 329.9, 11.89
ingredient949, 50, g, 574.7, 1.49
ingredient950, 100, g, 781.7, 6.59
ingredient951, 450, g, 244.8, 4.29
ingredient952, 1100, ml, 708.3, 10.59
ingredient953, 10, pcs, 33.3, 2.09
ingredient954, 1100, ml, 181.8, 2.59
ingredient955, 450, g, 618.9, 4.79
ingredient956, 400, g, 487.0, 9.49
ingredient957, 100, ml, 136.7, 19.99
ingredient958, 400, g, 53.0, 7.59
ingredient959, 450, g, 616.5, 5.89
ingredient960, 700, ml, 459.1, 8.39
ingredient961, 9, pcs, 132.3, 1.49
ingredient962, 550, g, 40.5, 5.59
ingredient963, 300, g, 240.2, 4.69
ingredient964, 700, ml, 40.8, 6.39
ingredient965, 500, g, 345.3, 9.79
ingredient966, 600, ml, 89.3, 10.39
ingredient967, 9, pcs, 51.4, 10.99
ingredient968, 300, g, 463.7, 2.69
ingredient969, 300, ml, 452.3, 1.39
ingredient970, 1000, ml, 568.4, 19.49
ingredient971, 7, pcs, 118.9, 0.79
ingredient972, 800, ml, 770.3, 12.89
ingredient973, 300, ml, 345.8, 12.29
ingredient974, 200, ml, 70.2, 7.59
ingredient975, 450, g, 342.8, 16.39
ingredient976, 600, ml, 176.6, 8.29
ingredient977, 5, pcs, 123.1, 19.09
ingredient978, 400, g, 496.1, 13.49
ingredient979, 200, g, 322.5, 5.19
ingredient980, 1100, ml, 194.9, 1.69
ingredient981, 1100, ml, 339.5, 0.59
ingredient982, 550, g, 345.5, 12.29
ingredient983, 6, pcs, 33.1, 11.79
ingredient984, 450, g, 523.5, 6.09
ingredient985, 500, g, 64.4, 11.29
ingredient986, 100, ml, 751.4, 0.89
ingredient987, 900, ml, 758.6, 15.59
ingredient988, 100, ml, 390.8, 16.89
ingredient989, 400, ml, 177.9, 19.89
ingredient990, 100, g, 784.8, 17.49
ingredient991, 8, pcs, 25.9, 18.09
ingredient992, 400, g, 779.9, 16.99
ingredient993, 450, g, 129.6, 8.39
ingredient994, 500, ml, 63.5, 5.69
ingredient995, 250, g, 95.4, 14.39
ingredient996, 200, g, 211.0, 7.79
ingredient997, 4, pcs, 19.9, 5.69
ingredient998, 200, g, 572.6, 8.49
ingredient999, 100, ml, 637.7, 7.99
ingredient1000, 200, g, 376.3, 11.59
ingredient1001, 600, ml, 274.5, 9.99
ingredient1002, 250, g, 518.7, 1.29
ingredient1003, 400, g, 508.5, 15.39
ingredient1004, 700, ml, 107.8, 16.59
ingredient1005, 450, g, 768.0, 10.09
ingredient1006, 500, g, 69.0, 12.89
ingredient1007, 300, g, 286.5, 12.59
ingredient1008, 250, g, 11.9, 15.49
ingredient1009, 1, pcs, 93.1, 9.79
ingredient1010, 50, g, 297.1, 11.79
ingredient1011, 100, ml, 398.0, 3.99
ingredient1012, 200, ml, 672.9, 5.49
ingredient1013, 8, pcs, 54.7, 13.19
ingredient1014, 150, g, 431.0, 5.79
ingredient1015, 350, g, 716.3, 19.79
ingredient1016, 400, g, 27.4, 0.79
ingredient1017, 200, g, 668.8, 9.19
ingredient1018, 400, ml, 111.9, 5.09
ingredient1019, 9, pcs, 127.1, 11.79
ingredient1020, 450, g, 639.5, 0.89
ingredient1021, 7, pcs, 139.1, 1.19
ingredient1022, 400, g, 731.6, 10.89
ingredient1023, 1000, ml, 513.7, 11.89
ingredient1024, 450, g, 38.5, 15.89
ingredient1025, 550, g, 169.3, 8.69
ingredient1026, 450, g, 79.2, 18.09
ingredient1027, 200, ml, 141.1, 15.39
ingredient1028, 800, ml, 89.2, 11.39
ingredient1029, 500, g, 694.1, 1.69
ingredient1030, 1100, ml, 286.6, 19.39
ingredient1031, 8, pcs, 10.7, 4.09
ingredient1032, 200, ml, 783.9, 6.69
ingredient1033, 5, pcs, 117.2, 9.29
ingredient1034, 900, ml, 776.1, 7.79
ingredient1035, 200, g, 660.8, 17.99
ingredient1036, 900, ml, 283.9, 12.49
ingredient1037, 300, g, 614.5, 16.99
ingredient1038, 500, ml, 128.4, 14.09
ingredient1039, 10, pcs, 30.1, 4.89
ingredient1040, 400, ml, 578.9, 15.39
ingredient1041, 500, ml, 226.7, 11.09
ingredient1042, 200, g, 730.9, 17.19
ingredient1043, 400, ml, 144.6, 9.19
ingredient1044, 350, g, 171.1, 11.59
ingredient1045, 350, g, 625.9, 0.69
ingredient1046, 400, g, 781.7, 16.39
ingredient1047, 100, ml, 779.8, 18.19
ingredient1048, 350, g, 311.7, 3.79
ingredient1049, 2, pcs, 65.2, 7.09
ingredient1050, 150, g, 109.8, 13.69
ingredient1051, 6, pcs, 70.3, 13.59
ingredient1052, 400, g, 744.3, 14.99
ingredient1053, 200, g, 737.8, 9.49
ingredient1054, 800, ml, 714.3, 2.49
ingredient1055, 350, g, 216.9, 2.69
ingredient1056, 1100, ml, 287.5, 18.29
ingredient1057, 800, ml, 636.5, 9.39
ingredient1058, 100, g, 19.2, 8.09
ingredient1059, 250, g, 238.2, 17.19
ingredient1060, 500, ml, 428.7, 13.19
ingredient1061, 5, pcs, 140.6, 3.59
ingredient1062, 550, g, 783.0, 11.19
ingredient1063, 3, pcs, 45.7, 18.29
ingredient1064, 100, g, 422.5, 18.29
ingredient1065, 250, g, 780.1, 8.69
ingredient1066, 1000, ml, 382.1, 15.79
ingredient1067, 100, ml, 49.7, 1.29
ingredient1068, 800, ml, 600.3, 9.99
ingredient1069, 10, pcs, 56.3, 0.69
ingredient1070, 500, ml, 181.5, 2.79
ingredient1071, 300, g, 561.6, 11.89
ingredient1072, 900, ml, 738.0, 15.79
ingredient1073, 200, ml, 214.7, 12.39
ingredient1074, 700, ml, 197.0, 18.19
ingredient1075, 200, ml, 586.8, 6.49
ingredient1076, 600, ml, 202.7, 17.59
ingredient1077, 700, ml, 767.3, 13.29
ingredient1078, 50, g, 583.8, 14.79
ingredient1079, 700, ml, 405.6, 11.29
ingredient1080, 350, g, 81.1, 7.59
ingredient1081, 500, g, 666.8, 15.39
ingredient1082, 800, ml, 348.6, 7.99
ingredient1083, 150, g, 86.1, 10.09
ingredient1084, 50, g, 211.2, 7.29
ingredient1085, 400, g, 639.8, 13.99
ingredient1086, 1100, ml, 531.7, 6.59
ingredient1087, 10, pcs, 6.4, 8.09
ingredient1088, 100, g, 190.9, 12.99
ingredient1089, 350, g, 485.1, 12.69
ingredient1090, 150, g, 624.4, 14.69
ingredient1091, 3, pcs, 71.5, 12.09
ingredient1092, 600, ml, 488.9, 1.59
ingredient1093, 8, pcs, 9.8, 11.89
ingredient1094, 450, g, 727.1, 8.99
ingredient1095, 600, ml, 36.4, 16.49
ingredient1096, 500, ml, 103.0, 12.99
ingredient1097, 6, pcs, 86.4, 11.69
ingredient1098, 200, ml, 259.9, 14.19
ingredient1099, 400, ml, 136.9, 2.59
ingredient1100, 1100, ml, 86.1, 19.59
ingredient1101, 1100, ml, 120.6, 15.29
ingredient1102, 200, ml, 164.1, 5.29
ingredient1103, 7, pcs, 86.7, 11.79
ingredient1104, 600, ml, 213.6, 19.09
ingredient1105, 50, g, 30.4, 7.09
ingredient1106, 150, g, 492.4, 8.69
ingredient1107, 200, ml, 274.5, 15.79
ingredient1108, 500, ml, 442.7, 3.19
ingredient1109, 3, pcs, 49.3, 3.89
ingredient1110, 500, ml, 55.8, 8.99
ingredient1111, 200, ml, 493.6, 10.99
ingredient1112, 1100, ml, 746.7, 18.49
ingredient1113, 300, ml, 548.1, 9.49
ingredient1114, 1000, ml, 541.3, 17.49
ingredient1115, 300, g, 679.8, 13.19
ingredient1116, 1000, ml, 509.5, 0.99
ingredient1117, 4, pcs, 41.3, 1.99
ingredient1118, 50, g, 574.8, 18.09
ingredient1119, 300, g, 383.0, 12.69
ingredient1120, 550, g, 531.1, 6.09
ingredient1121, 200, ml, 376.5, 19.09
ingredient1122, 500, ml, 507.3, 9.09
ingredient1123, 11, pcs, 102.1, 13.59
ingredient1124, 300, ml, 358.4, 4.49
ingredient1125, 350, g, 314.4, 7.59
ingredient1126, 1100, ml, 571.9, 2.99
ingredient1127, 400, ml, 449.0, 15.69
ingredient1128, 350, g, 665.7, 0.59
ingredient1129, 2, pcs, 96.3, 1.49
ingredient1130, 1100, ml, 356.0, 12.79
ingredient1131, 700, ml, 107.6, 6.29
ingredient1132, 250, g, 173.4, 15.59
ingredient1133, 300, ml, 329.8, 6.19
ingredient1134, 300, g, 614.4, 8.79
ingredient1135, 150, g, 205.0, 8.09
ingredient1136, 700, ml, 511.6, 2.89
ingredient1137, 500, ml, 22.0, 9.59
ingredient1138, 500, ml, 751.3, 1.19
ingredient1139, 150, g, 227.2, 8.59
ingredient1140, 50, g, 193.7, 9.19
ingredient1141, 100, ml, 770.7, 0.89
ingredient1142, 200, g, 692.1, 16.19
ingredient1143, 150, g, 204.8, 10.49
ingredient1144, 400, ml, 625.4, 17.29
ingredient1145, 300, g, 724.5, 15.79
ingredient1146, 500, g, 601.3, 9.39
ingredient1147, 200, g, 426.1, 14.49
ingredient1148, 100, ml, 779.6, 17.99
ingredient1149, 800, ml, 302.6, 14.79
ingredient1150, 400, ml, 709.7, 10.09
ingredient1151, 4, pcs, 30.3, 2.89
ingredient1152, 150, g, 104.9, 14.39
ingredient1153, 7, pcs, 14.0, 6.19
ingredient1154, 400, ml, 745.6, 5.79
ingredient1155, 50, g, 776.5, 19.79
ingredient1156, 200, g, 435.7, 19.99
ingredient1157, 400, ml, 267.1, 7.59
ingredient1158, 500, ml, 207.1, 2.19
ingredient1159, 400, g, 340.0, 6.89
ingredient1160, 600, ml, 253.8, 1.49
ingredient1161, 500, ml, 773.6, 16.49
ingredient1162, 500, g, 523.3, 2.39
ingredient1163, 11, pcs, 108.3, 15.99
ingredient1164, 350, g, 82.7, 4.89
ingredient1165, 200, ml, 656.8, 14.49
ingredient1166, 1100, ml, 211.3, 2.39
ingredient1167, 200, g, 793.9, 12.79
ingredient1168, 550, g, 541.5, 9.69
ingredient1169, 50, g, 234.6, 4.09
ingredient1170, 400, ml, 640.4, 11.59
ingredient1171, 5, pcs, 44.4, 6.29
ingredient1172, 900, ml, 495.8, 14.09
ingredient1173, 150, g, 466.8, 10.39
ingredient1174, 150, g, 598.2, 1.29
ingredient1175, 100, g, 586.6, 13.99
ingredient1176, 50, g, 777.5, 1.99
ingredient1177, 100, g, 788.2, 16.69
ingredient1178, 300, ml, 654.9, 7.09
ingredient1179, 300, g, 95.3, 13.89
ingredient1180, 100, ml, 579.7, 10.59
ingredient1181, 4, pcs, 13.7, 14.29
ingredient1182, 700, ml, 49.2, 8.19
ingredient1183, 250, g, 247.4, 9.89
ingredient1184, 1000, ml, 394.6, 16.79
ingredient1185, 50, g, 169.4, 8.89
ingredient1186, 600, ml, 582.1, 18.99
ingredient1187, 2, pcs, 56.4, 18.19
ingredient1188, 200, ml, 753.9, 7.59
ingredient1189, 1100, ml, 518.0, 9.19
ingredient1190, 800, ml, 664.3, 16.79
ingredient1191, 800, ml, 781.9, 0.69
ingredient1192, 400, g, 76.5, 7.29
ingredient1193, 7, pcs, 26.3, 2.19
ingredient1194, 600, ml, 172.8, 15.49
ingredient1195, 150, g, 681.0, 5.89
ingredient1196, 200, ml, 571.8, 4.29
ingredient1197, 900, ml, 275.5, 13.59
ingredient1198, 250, g, 214.4, 14.09
ingredient1199, 50, g, 449.1, 2.39
ingredient1200, 300, ml, 56.3, 6.69
ingredient1201, 7, pcs, 154.4, 9.29
ingredient1202, 200, ml, 142.9, 5.99
ingredient1203, 300, ml, 115.3, 0.89
ingredient1204, 200, g, 171.1, 2.39
ingredient1205, 600, ml, 462.1, 1.79
ingredient1206, 800, ml, 730.7, 8.69
ingredient1207, 600, ml, 137.7, 15.59
ingredient1208, 500, ml, 762.9, 5.69
ingredient1209, 50, g, 142.9, 2.79
ingredient1210, 500, ml, 360.3, 3.79
ingredient1211, 400, ml, 784.2, 16.69
ingredient1212, 200, ml, 246.6, 8.49
ingredient1213, 8, pcs, 156.2, 12.99
ingredient1214, 550, g, 393.6, 7.99
ingredient1215, 900, ml, 606.2, 14.49
ingredient1216, 300, ml, 657.8, 7.59
ingredient1217, 3, pcs, 31.3, 1.59
ingredient1218, 300, ml, 252.9, 18.29
ingredient1219, 800, ml, 745.4, 12.89
